InstrumentCode,ISIN,InstrumentLongName,HoldingNominal,AssetMarketValue,Weight (%) Pre,Weight (%) Post,Maturity,Companion,Spread,MTM,Yield,Mod Duration,Term,Type,Issuer Type,Issuer,Exposure,Level of Subordination,Subordination,Quality,Liquidity,Interest Rate Score,Spread over Jibar,Instrument Score,Risk,Risk Duration,Reference, ,Level 2,Level 3,Level 4,Level 1 Max,Level 2 Max,Level 3 Max,Level 4 Max,GIR,Infrastructure
ABGN03,,ABSA F/R 27062029,500000,513738.1171,0.000167659,0.000167659,2029/06/27,JIBAR,136,,9.76,0.076712329,5.830136986,Bank Senior Debt - Floating,Bank,ABSA BANK LTD,ABSA BANK LTD,Bank Senior Unsecured,0.6,-0.134122579,2.810191978,1.083086053,136,63.9132328,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.14850043,0.11811563,0.14850043,0.14850043,2.1(c)(i),No
ABN61,,ABSA ILB 2% 310125,450000,763836.03,0.000249279,0.000249279,2025/01/31,I2025,30,4.53,9.93,1.359002104,1.424657534,Bank Senior Debt - ILBs,Bank,ABSA BANK LTD,ABSA BANK LTD,Bank Senior Unsecured,0.6,-0.134122579,2.810191978,-2.785498997,153,61.97894028,1,1.359002104,I2025,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.14850043,0.11811563,0.14850043,0.14850043,,No
ABN62,,ABSA Inflation Linked Bond 2.6% 31032028,5000000,10999246,0.003589627,0.003589627,2028/03/31,R210,77,5.03,10.43,4.167007082,4.589041096,Bank Senior Debt - ILBs,Bank,ABSA BANK LTD,ABSA BANK LTD,Bank Senior Unsecured,0.6,-0.134122579,2.810191978,-0.31575553,203,63.21381201,1,4.167007082,R210,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.14850043,0.11811563,0.14850043,0.14850043,,No
ABSI2,,ABSA ILB 07/12/2023 ,6600000,22150498.92,0.007228861,0.007228861,2023/12/07,R197,100,4.81,10.21,0.254383102,0.271232877,Bank Senior Debt - ILBs,Bank,ABSA BANK LTD,ABSA BANK LTD,Bank Senior Unsecured,0.6,-0.134122579,2.810191978,1.341171321,181,64.04227544,R1,0.254383102,R197,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.14850043,0.11811563,0.14850043,0.14850043,,No
ABS19,,ABSA 9.67% 24022028,10000000,9994502,0.003261726,0.003261726,2028/02/24,R186,94,9.765,9.765,3.548643975,4.490410959,Bank Senior Debt - Fixed,Bank,ABSA BANK LTD,ABSA BANK LTD,Bank Senior Unsecured,0.6,-0.134122579,2.810191978,-0.392365513,136.5,63.17550702,R1,3.548643975,R186,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.14850043,0.11811563,0.14850043,0.14850043,,No
ABCPI3,,ABCPI3 5.5% 071223,6330000,21225444.56,0.006926968,0.006926968,2023/12/07,R197,135,5.16,10.56,0.254156816,0.271232877,Bank Subordinated Debt - Tier 2,Bank,ABSA BANK LTD,ABSA BANK LTD,Bank Subordinated Debt - Tier 2,2,-0.134122579,2.810191978,1.340764414,216,78.04207198,R1,0.254156816,R197,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.14850043,0.11811563,0.14850043,0.14850043,,No
26FR0007,ZAM000529585,ABSA F/R 17122024,20000000,20388328.77,0.006653773,0.006653773,2024/12/17,JIBAR,85,0,9.25,0.125,1.301369863,Money Market,Bank,ABSA BANK LTD,ABSA BANK LTD,Money Market,0.5,-0.134122579,2.810191978,1.142857143,85,62.94311835,R0,0,JIBAR,1,1.1,,,0.049460131,0.049460131,0,0,,No
26FR0009,ZAM000532159,ABSA F/R 19012026,7000000,7076520.55,0.002309437,0.002309437,2026/01/19,JIBAR,100,0,9.4,0.125,2.391780822,Money Market,Bank,ABSA BANK LTD,ABSA BANK LTD,Money Market,0.5,-0.134122579,2.810191978,1.142857143,100,62.94311835,0,0,JIBAR,1,1.1,,,0.049460131,0.049460131,0,0,,No
26NC0006,ZAM000541523,ABSA Bank NCD 6.815% 12052026,15000000,15301875.84,0.004993799,0.004993799,2026/05/12,0,0,6.815,6.815,2.380951651,2.701369863,Money Market,Bank,ABSA BANK LTD,ABSA BANK LTD,Money Market,0.5,-0.134122579,2.810191978,-0.724138314,-158.5,62.00962062,0,0,FIXED,1,1.1,,,0.049460131,0.049460131,0,0,,No
26NC0008,ZAM000554476,ABSA NCD 6.095% 20102023,15000000,15327808.38,0.005002262,0.005002262,2023/10/20,0,0,6.095,6.095,0.134264455,0.139726027,Money Market,Bank,ABSA BANK LTD,ABSA BANK LTD,Money Market,0.5,-0.134122579,2.810191978,1.155087146,-230.5,62.94923335,0,0,FIXED,1,1.1,,,0.049460131,0.049460131,0,0,,No
26NC0011,ZAM000558170,ABSA NCD 6.445% 27112023,10000000,10166917.33,0.003317994,0.003317994,2023/11/27,0,0,6.445,6.445,0.232242028,0.243835616,Money Market,Bank,ABSA BANK LTD,ABSA BANK LTD,Money Market,0.5,-0.134122579,2.810191978,1.302493802,-195.5,63.02293668,0,0,FIXED,1,1.1,,,0.049460131,0.049460131,0,0,,No
26NC0025,ZAM000584622,Absa NCD 8.49% 15072024,10000000,10101033.21,0.003296493,0.003296493,2024/07/15,0,0,8.49,8.49,0.818851661,0.876712329,Money Market,Bank,ABSA BANK LTD,ABSA BANK LTD,Money Market,0.5,-0.134122579,2.810191978,5.520337671,9,65.13185861,0,0,FIXED,1,1.1,,,0.049460131,0.049460131,0,0,,No
26NC0030,,ABSA NCD 8.35% 26102023,10000000,10695405.74,0.003490468,0.003490468,2023/10/26,0,0,8.35,8.35,0.148590852,0.156164384,Money Market,Bank,ABSA BANK LTD,ABSA BANK LTD,Money Market,0.5,-0.134122579,2.810191978,1.174523439,-5,62.9589515,0,0,FIXED,1,1.1,,,0.049460131,0.049460131,0,0,,No
26NC0031,,ABSA NCD 8.54% 26042024,10000000,10292068.48,0.003358838,0.003358838,2024/04/26,0,0,8.54,8.54,0.608342603,0.657534247,Money Market,Bank,ABSA BANK LTD,ABSA BANK LTD,Money Market,0.5,-0.134122579,2.810191978,2.55325192,14,63.64831574,0,0,FIXED,1,1.1,,,0.049460131,0.049460131,0,0,,No
26NC0034,ZAM000602531,ABSA NCD 8.625% 14122023,10000000,10596985.55,0.003458348,0.003458348,2023/12/14,0,0,8.625,8.625,0.277091524,0.290410959,Money Market,Bank,ABSA BANK LTD,ABSA BANK LTD,Money Market,0.5,-0.134122579,2.810191978,1.383300975,22.5,63.06334026,0,0,FIXED,1,1.1,,,0.049460131,0.049460131,0,0,,No
26NC0035,ZAM000604263,ABSA NCD 8.6% 04012024,15000000,15816628.68,0.005161789,0.005161789,2024/01/04,0,0,8.6,8.6,0.329660227,0.347945205,Money Market,Bank,ABSA BANK LTD,ABSA BANK LTD,Money Market,0.5,-0.134122579,2.810191978,1.491780795,20,63.11758017,0,0,FIXED,1,1.1,,,0.049460131,0.049460131,0,0,,No
26NC0038,ZAM000605088,Absa NCD 8.40% 10012024,15000000,15777020.71,0.005148863,0.005148863,2024/01/10,0,0,8.4,8.4,0.345752373,0.364383562,Money Market,Bank,ABSA BANK LTD,ABSA BANK LTD,Money Market,0.5,-0.134122579,2.810191978,1.528473255,0,63.1359264,0,0,FIXED,1,1.1,,,0.049460131,0.049460131,0,0,,No
26NC0043,,Absa NCD 8.76% 24022025,10000000,10013930,0.003268067,0.003268067,2025/02/24,0,0,8.76,8.76,1.361849932,1.490410959,Money Market,Bank,ABSA BANK LTD,ABSA BANK LTD,Money Market,0.5,-0.134122579,2.810191978,-2.76357659,36,60.98990148,0,0,FIXED,1,1.1,,,0.049460131,0.049460131,0,0,,No
AGL01,ZAG000155615,Absa Group Limited F/R 29112023,3000000,3013219.683,0.00098337,0.00098337,2023/11/29,JIBAR,130,,9.7,0.249315068,0.249315068,Bank Subordinated Debt - Tier 2,Bank,ABSA BANK LTD,ABSA BANK LTD,Bank Subordinated Debt - Tier 2,2,-0.134122579,2.810191978,1.332116788,130,78.03774817,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.14850043,0.11811563,0.14850043,0.14850043,2.1(c)(i),No
AGL02,ZAG000158452,Absa Group Limited F/R 11042024,15000000,15334190.27,0.005004345,0.005004345,2024/04/11,JIBAR,141,,9.81,0.115068493,0.616438356,Bank Subordinated Debt - Tier 2,Bank,ABSA BANK LTD,ABSA BANK LTD,Bank Subordinated Debt - Tier 2,2,-0.134122579,2.810191978,1.13003096,141,77.93670526,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.14850043,0.11811563,0.14850043,0.14850043,2.1(c)(i),No
AGL03,,Absa Group Limited F/R 19052025,10000000,10152338.88,0.003313237,0.003313237,2025/05/17,JIBAR,149,,9.89,0.216438356,1.715068493,Bank Subordinated Debt - Tier 2,Bank,ABSA BANK LTD,ABSA BANK LTD,Bank Subordinated Debt - Tier 2,2,-0.134122579,2.810191978,1.276223776,149,78.00980166,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.14850043,0.11811563,0.14850043,0.14850043,2.1(c)(i),No
AGT03,,Absa F/R 05062025,20000000,20578306.3,0.006715773,0.006715773,2025/06/05,JIBAR,240,,10.8,0.016438356,1.767123288,Bank Subordinated Debt - AT1,Bank,ABSA BANK LTD,ABSA BANK LTD,Bank Subordinated Debt - AT1,4,-0.134122579,2.810191978,1.016713092,240,97.88004632,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.14850043,0.11811563,0.14850043,0.14850043,,No
AGT04,,Absa F/R 27102025,7000000,7376992.715,0.002407497,0.002407497,2025/10/27,JIBAR,245,,10.85,0.15890411,2.161643836,Bank Subordinated Debt - AT1,Bank,ABSA BANK LTD,ABSA BANK LTD,Bank Subordinated Debt - AT1,4,-0.134122579,2.810191978,1.188925081,245,97.96615232,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.14850043,0.11811563,0.14850043,0.14850043,,No
ASN346,,ABSA F/R 20062024,2634187,2680678.192,0.000874845,0.000874845,2024/06/20,JIBAR,205,,10.45,0.057534247,0.808219178,Credit Linked Notes,Bank,ABSA BANK LTD,ABSA BANK LTD,Credit-Linked Note,1.5,-0.134122579,2.810191978,1.061046512,205,72.90221303,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.14850043,0.11811563,0.14850043,0.14850043,,No
ASN700,,ABSA F/R 22062026,100000000,102259280.1,0.033372527,0.033372527,2026/06/20,JIBAR,235,,10.75,0.057534247,2.808219178,Credit Linked Notes,Bank,ABSA BANK LTD,ABSA BANK LTD,Credit-Linked Note,1.5,-0.134122579,2.810191978,1.061046512,235,72.90221303,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.14850043,0.11811563,0.14850043,0.14850043,,No
ASN863,,Absa F/R 31072026,75000000,77944623.66,0.025437388,0.025437388,2026/07/31,JIBAR,,,8.62,0.169863014,2.920547945,Credit Linked Notes,Bank,ABSA BANK LTD,RSA GOVERNMENT,Credit-Linked Note,1.5,1,7,1.204620462,22,-535.9853698,0,0,INV JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.14850043,0.11811563,0.14850043,0.14850043,,No
ASC033,ZAG000197096,ABSA F/R 28022035,63000000,63072202.39,0.020583743,0.020583743,2035/02/28,JIBAR,250,,10.9,0.002739726,11.50684932,Capped-Rate Notes,Bank,ABSA BANK LTD,RSA GOVERNMENT,Credit-Linked Note,1.5,1,7,1.002747253,250,-536.0863064,0,0,JIBAR,2.Oth,3.1,2.1 (c),2.1 (c) (i),0.14850043,0.020583743,0.14850043,0.14850043,,No
ASC044,ZAG000198243,ASA F/R 280235,30000000,30032160.15,0.009801057,0.009801057,2035/02/28,JIBAR,180,,10.2,0.002739726,11.50684932,Credit Linked Notes,Bank,ABSA BANK LTD,RSA GOVERNMENT,Credit-Linked Note,1.5,1,7,1.002747253,180,-536.0863064,1,0.002739726,JIBAR,2.Oth,4.1,2.1 (c),2.1 (c) (i),0.14850043,0.009801057,0.14850043,0.14850043,,No
BGL19,,Barclays Africa Group Limited F/R 30092024,1000000,1042355.377,0.000340175,0.000340175,2024/09/29,JIBAR,143,,9.83,0.082191781,1.084931507,Bank Subordinated Debt - Tier 2,Bank,ABSA BANK LTD,ABSA BANK LTD,Bank Subordinated Debt - Tier 2,2,-0.134122579,2.810191978,1.089552239,143,77.91646589,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.14850043,0.11811563,0.14850043,0.14850043,,No
ABJ03,,African Bank Ltd F/R 16092024,12000000,12005321.44,0.003917961,0.003917961,2024/09/14,JIBAR,235,,10.75,0.04109589,1.043835616,Bank Senior Debt - Floating,Bank,AFRICAN BANK LIMITED,AFRICAN BANK LIMITED,Bank Senior Unsecured,0.6,0.731970682,0.716758926,1.042857143,235,-348.2191815,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (iv),0.009198435,0.009198435,0.009198435,0.009198435,,No
ABJ05,,African Bank F/R 30032027,10000000,10208661.17,0.003331618,0.003331618,2027/03/30,JIBAR,300,,11.4,0.084931507,3.583561644,Bank Senior Debt - Floating,Bank,AFRICAN BANK LIMITED,AFRICAN BANK LIMITED,Bank Senior Unsecured,0.6,0.731970682,0.716758926,1.092814371,300,-348.1942029,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (iv),0.009198435,0.009198435,0.009198435,0.009198435,,No
ABKI04,,African Bank ILB 5.75% 13032024,3655000,5971638.251,0.001948856,0.001948856,2024/03/13,I2025,350,7.73,13.13,0.50494,0.536986301,Bank Senior Debt - ILBs,Bank,AFRICAN BANK LIMITED,AFRICAN BANK LIMITED,Bank Senior Unsecured,0.6,0.731970682,0.716758926,2.019957177,473,-347.7306315,1,0.50494,I2025,2.Oth,2.1,2.1 (c),2.1 (c) (iv),0.009198435,0.009198435,0.009198435,0.009198435,,No
AIR04,,AIRSJ 9.25% 05/29/24,500000,507160.65,0.000165513,0.000165513,2024/05/29,R186,188,10.705,10.705,0.67530059,0.747945205,SOE,SOE,AIRPORTS CO SOUTH AFRICA,AIRPORTS CO SOUTH AFRICA,Corp Senior Unsecured,1,0.124462623,-0.347706797,3.079771533,230.5,-28.80203802,1,0.67530059,R186,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.00419445,0.00419445,0.00419445,0.00419445,2.1(d)(i),Yes
AIR05,ZAG000116351,Airports Company of South Africa 10% 29052030,1000000,928222.4,0.000302927,0.000302927,2030/05/29,R213,150,12.175,12.175,4.542975302,6.750684932,SOE,SOE,AIRPORTS CO SOUTH AFRICA,AIRPORTS CO SOUTH AFRICA,Corp Senior Unsecured,1,0.124462623,-0.347706797,-0.282248651,377.5,-30.48304811,R1,4.542975302,R213,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.00419445,0.00419445,0.00419445,0.00419445,2.1(d)(i),Yes
AIRL01,ZAG000052846,AIRl01 CPI 3.64% 300428,5708750,11417148.91,0.00372601,0.00372601,2028/04/30,R210,285,7.11,12.51,4.08569808,4.671232877,ILBs,SOE,AIRPORTS CO SOUTH AFRICA,AIRPORTS CO SOUTH AFRICA,Corp Senior Unsecured,1,0.124462623,-0.347706797,-0.324075776,411,-30.50396167,1,4.08569808,R210,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.00419445,0.00419445,0.00419445,0.00419445,2.1(d)(i),Yes
BID13,ZAG000160011,BVT F/R 140624  ,2000000,2003007.235,0.000653686,0.000653686,2024/06/14,JIBAR,80,,9.2,0.04109589,0.791780822,Corporate Senior Debt,Corporate,BIDVESTCO LIMITED,BIDVESTCO LIMITED,Corp Senior Unsecured,1,-0.031424439,-0.386470737,1.042857143,80,48.51067517,R0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.000653686,0.000653686,0.000653686,0.000653686,2.1(d)(i),No
BPPF20,,BNP Paribas Personal Finance F/R 19112024,14317000,14408933.32,0.004702385,0.004702385,2024/11/19,JIBAR,117,,9.57,0.221917808,1.224657534,Corporate Senior Debt,Bank,BNP PARIBAS,BNP PARIBAS,Corp Senior Unsecured,1,1.15217697,-0.392198949,1.285211268,117,-543.1115702,R0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.004702385,0.004702385,0.004702385,0.004702385,,No
CBL29,ZAG000158874,Capitec F/R 30042024,6500000,6579210.956,0.002147139,0.002147139,2024/04/30,JIBAR,110,,9.5,0.167123288,0.668493151,Bank Senior Debt - Floating,Bank,CAPITEC BANK,CAPITEC BANK,Bank Senior Unsecured,0.6,2.235562286,-0.275728513,1.200657895,110,-1090.011209,R0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.002147139,0.002147139,0.002147139,0.002147139,2.1(c)(i),No
CCT02,,City of Cape Town 11.615% 120624,3395599,3550373.119,0.001158672,0.001158672,2024/06/12,R186,15,8.975,8.975,0.711445771,0.78630137,SOE,SOE,CITY OF CAPE TOWN,CITY OF CAPE TOWN,Corp Senior Unsecured,1,0.625684398,-0.238886764,3.465553089,57.5,-280.3082348,1,0.711445771,R186,2.Oth,2.1,2.1 (e),2.1 (e) (i),0.002054905,0.002054905,0.002054905,0.002054905,,Yes
CCT04,ZAG000145376,City of Cape Town 10.17% 19072027,2733129.23,2746217.622,0.000896234,0.000896234,2027/07/17,R186,179,10.615,10.615,1.78479,3.882191781,SOE,SOE,CITY OF CAPE TOWN,CITY OF CAPE TOWN,Corp Senior Unsecured,1,0.625684398,-0.238886764,-1.274226226,221.5,-282.6781245,1,1.78479,R186,2.Oth,2.1,2.1 (e),2.1 (e) (i),0.002054905,0.002054905,0.002054905,0.002054905,2.1(e)(i),Yes
COJ08,,City of Johannesburg 11.455% 22062026,413429,424494.9646,0.000138535,0.000138535,2026/06/22,R186,246,11.285,11.285,2.291323674,2.81369863,SOE,SOE,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,Corp Senior Unsecured,1,0.124462623,-0.238886764,-0.774399184,288.5,-31.81732371,1,2.291323674,R186,2.Oth,2.1,2.1 (e),2.1 (e) (i),0.000491805,0.000491805,0.000491805,0.000491805,,Yes
COJG01,,City of Johannesburg 10.18% 10062024,1065892,1082481.223,0.00035327,0.00035327,2024/06/09,R186,252,11.345,11.345,0.698336887,0.778082192,SOE,SOE,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,Corp Senior Unsecured,1,0.124462623,-0.238886764,3.314956176,294.5,-29.77264603,R1,0.698336887,R186,2.Oth,2.1,2.1 (e),2.1 (e) (i),0.000491805,0.000491805,0.000491805,0.000491805,,Yes
CLN504,,Standard Bank CLN F/R 11102024,7586975,7837269.305,0.002557709,0.002557709,2024/10/11,JIBAR,291,,11.31,0.115068493,1.117808219,Credit Linked Notes,Bank,MOBILE TELEPHONE NETWORK HOLDINGS PTY LTD,MOBILE TELEPHONE NETWORK HOLDINGS PTY LTD,Credit-Linked Note,1.5,-0.191666369,-0.109082716,1.13003096,291,130.9013473,R0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.009981218,0.009981218,0.002557709,0.002557709,2.1(c)(i),No
CLN518,ZAG000149881,CLN518 Jb3Mth+2.56% 251122,200000,199317.1615,6.50476E-05,6.50476E-05,2024/11/25,JIBAR,255,,10.95,0.238356164,1.24109589,Credit Linked Notes,Bank,STANDARD BANK LTD,TELKOM,Credit-Linked Note,1.5,0.029491027,-0.280189856,1.31294964,255,22.12518,R0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.101183223,0.101183223,0.101183223,0.101183223,2.1(c)(i),No
CLN527,ZAG000151150,Standard Bank CLN F/R 21022024,2300000,2315360.755,0.000755623,0.000755623,2024/02/21,JIBAR,190,,10.3,0.22739726,0.479452055,Credit Linked Notes,Bank,STANDARD BANK LTD,GROWTHPOINT PROPERTIES LIMITED,Credit-Linked Note,1.5,0.382812619,-0.119348494,1.294326241,190,-156.1533412,R0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.101183223,0.101183223,0.101183223,0.101183223,2.1(c)(i),No
CLN546,,Standard Bank CLN 10.02% 21082026,9853000,9913247.885,0.003235209,0.003235209,2026/08/21,R186,110,9.925,9.925,2.50238,2.978082192,Credit Linked Notes,Bank,STANDARD BANK LTD,DISCOVERY LTD,Credit-Linked Note,1.5,-0.46344371,-0.226921889,-0.665610565,152.5,267.0705888,1,2.50238,R186,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.101183223,0.101183223,0.101183223,0.101183223,2.1(c)(i),No
CLN565,ZAG000157371,Standard Bank CLN F/R 21022024,10000000,10042738.64,3.28E-03,3.28E-03,2024/02/21,JIBAR,146,,9.86,0.22739726,0.479452055,Credit Linked Notes,Bank,STANDARD BANK LTD,NEDBANK LTD,Credit-Linked Note,1.5,-0.395565495,2.467172627,1.294326241,146,207.1705041,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.101183223,0.101183223,0.101183223,0.101183223,2.1(c)(i),No
CLN587,ZAG000160284,Standard Bank CLN F/R 10062026,1200000,1234202.422,0.000402785,0.000402785,2026/06/10,JIBAR,195,,10.35,0.030136986,2.780821918,Credit Linked Notes,Bank,STANDARD BANK LTD,TELKOM,Credit-Linked Note,1.5,0.029491027,-0.280189856,1.031073446,195,21.9842419,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.101183223,0.101183223,0.101183223,0.101183223,2.1(c)(i),No
CLN599,ZAG000161084,Standard Bank CLN F/R 10122024,900000,920917.6001,0.000300543,0.000300543,2024/12/10,JIBAR,160,,10,0.030136986,1.282191781,Credit Linked Notes,Bank,STANDARD BANK LTD,FIRSTRAND BANK LTD,Credit-Linked Note,1.5,-0.107833692,2.460589047,1.031073446,160,63.23881223,R0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.101183223,0.101183223,0.101183223,0.101183223,2.1(c)(i),No
CLN604,ZAG000161399,Standard Bank CLN F/R 05082024,2000000,2015440.089,0.000657743,0.000657743,2024/08/05,JIBAR,150,,9.9,0.183561644,0.934246575,Credit Linked Notes,Bank,STANDARD BANK LTD,FIRSTRAND BANK LTD,Credit-Linked Note,1.5,-0.107833692,2.460589047,1.224832215,150,63.33569161,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.101183223,0.101183223,0.101183223,0.101183223,2.1(c)(i),No
